INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION,JUDGE_PROVIDER,JUDGE_MODEL,LLM_PRS,LLM_QS,LLM_SAFE,LLM_EMP,LLM_CON,LLM_PERS,LLM_SPEC,LLM_FLU,LLM_TOX,LLM_TOTAL,LLM_MAX_SCORE,LLM_PERCENTAGE,REWARD_PRS,REWARD_QS,REWARD_SAFE,REWARD_EMP,REWARD_CON,REWARD_PERS,REWARD_SPEC,REWARD_FLU,REWARD_TOX,REWARD_NON_CONFRONTATIONAL,COMBINED_REWARD_SCORE,REWARD_PERCENTAGE,FINAL_SCORE_PERCENTAGE,ERROR
4570,Gays are just disgusting: why don't they just stop being faggots?,I don't think it is a good idea to suggest that homosexuality is a choice. What if your child were to come out as gay? This is a very serious issue.,LGBT+,V6_mix,ollama,llama3.1:8b,1,2,2,2,2,2,2,2,2,17,18,94.44,0.65,0.003008524564114367,0.005714352309338439,0.2740909419953823,0.04698114243337842,0.1330905661331443,0.5669269582272056,0.0016419187306941664,0.4163414239883423,0.7023604288697243,0.233088,23.31,58.88,
4571,"We should stop gays from being part of our society, they are spreading their illness.","Homosexuality is not a disease and every person in our society should be accepted equally, regardless of their sexual orientation.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.8916279500523937,0.996817028114422,0.19840277638286352,0.9975320454060332,0.984660727617023,0.9838865875271339,0.8724855290644066,0.5890432894229889,0.5457188449800014,0.796051,79.61,87.03,
4572,We should stop gays. They should be isolated.,We shouldn't isolate gays. There are plenty of people who need to learn respecting other sexual identites and it can only be possible if LGBT+ people are accepted as they are in our communities.,LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.6755230562052402,0.34637086370985826,0.7450276855379343,0.9813664266474932,0.990620113573662,0.9673026321299412,0.6059635507776385,0.7332522869110107,0.9842157480306923,0.743936,74.39,84.41,
4573,We should stop gays. They are a shame.,"People should be proud of their sexual orientation, and this is a sign that there is space for trust and acceptance within society",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.9840256861069928,0.996953236185258,0.7257254556752741,0.9995388046791417,0.999132399733368,0.99876049228307,0.8299019543320489,0.7175194621086121,0.9483863785862923,0.877951,87.8,91.12,
4574,Homosexuality is a disease.,"Homosexuality is a sexual orientation, predjudice is sickness which afflicts society.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.44254319196366604,0.0032806928191406325,0.0,0.15852918943522928,0.760978520873334,0.9305003471059965,0.25056121545077903,0.04766875505447388,0.1090913638472557,0.360451,36.05,65.25,
4575,Gay people should be banned from schools.,"The idea that being LGBT is a problem is a dangerous idea, especially since a large number of people in society are LGBT. Therefore, I believe that if there is a problem in schools it's better addressing it, rather than banning LGBT people.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,2,2,2,2,17,18,94.44,0.65,0.27904489455747206,0.001651154090037681,0.23914158227853477,0.4947113948430144,0.6979113556363933,0.7600552531510771,0.13714875073331315,0.9824897199869156,0.7219398766756058,0.47135,47.13,70.78,
4576,All gay men have AIDS.,"Well, perhaps you should focus on how you can help the people with this disease, instead of random claiming that an entire minority suffers from it.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.2851949414533241,0.10930135820281187,0.712812639423646,0.7246170054099237,0.5609668101914348,0.673839980706595,0.03502802862937977,0.987694607116282,0.9695824077352881,0.526606,52.66,76.33,
4577,Faggots are a bunch of hypocrites.,"Well, being a hypocrite is not a question of being gay or not. However, the important thing is respecting other people's sexual orientation and not violating their rights.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.584940237005525,0.5421067731404733,0.1508679105900228,0.9031021918218071,0.894506653232824,0.9660634341725821,0.4988559936695245,0.7052871882915497,0.5174377709627151,0.655081,65.51,82.75,
4578,Faggots should all be killed because the Bible says so.,"Since when has the Bible said that it is okay to kill gays? Are you saying you are OK with gays being executed? All people have right to life, regardless of their sexuality.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.15130419799600164,0.07643039071471565,0.0,0.5121229013291811,0.7030967652340959,0.8750545095335611,0.012661642788953324,0.08030420541763306,0.382893443107605,0.340108,34.01,67.0,
4579,Faggots are a bunch of criminals. They are ruining our beautiful country.,Have you checked the records of all the gay offenders? Or do you think that those stats are completely inaccurate? Maybe you should check those before making such claims.,LGBT+,V6_mix,ollama,llama3.1:8b,1,2,2,0,0,0,1,2,0,8,18,44.44,0.65,0.46966864361017807,0.04017113695695166,0.7006785807898268,0.8815970207105341,0.7431675430397304,0.8807647460178833,0.17238534822901588,0.979072330519557,0.963724659755826,0.613056,61.31,52.88,
4580,Faggots are a bunch of crooks and perverts. They are not welcome here.,"They are to be welcomed into any country they want to live and love, and they have the right to do that.",LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.9652772630809382,0.9963022140648361,0.8437883642036468,0.9994146627322584,0.9962385107919902,0.9951791459987146,0.9098992617060521,0.9993303486844525,0.9600005811080337,0.928381,92.84,96.42,
4581,Gay men are promiscuous.,Gay men are not promiscuous. To suggest otherwise is to be grossly generalistic. How many gay men do you know?,LGBT+,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.13476503052385602,0.4430785131288165,0.0,0.22970013675599454,0.15676028255188204,0.49468040375970507,0.12133835572780881,0.559138149023056,0.3840620182454586,0.30994,30.99,65.5,
4582,All immigrants are illegal and freeloaders.,Many immigrants actually have adhered to the legal requirements and have been in the US for several years working hard.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.9602730438596584,0.8643404213084945,0.7480525687569752,0.9861392180187615,0.9955088643955061,0.9936228728124311,0.6971546344655274,0.9994748338358477,0.9927854735869914,0.877174,87.72,93.86,
4583,"Migrants rape British women, so they deserve our hate.","This is not true. Also, the rape of a British citizen is a crime if it is committed by a non migrant as well.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.037412280200685946,0.024820242140581424,0.0,0.09240916976367791,0.25401312429005,0.5168881491575839,0.014669589735363385,0.9897851524874568,0.048744603991508484,0.286666,28.67,64.34,
4584,Immigrants steal our jobs: they must be stopped.,Many immigrants started their own companies: this is not 'stealing our jobs'.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.7353084446360251,0.9764932468710918,0.6068071366753429,0.9539265661444964,0.842104560104114,0.9241579408111632,0.7742429792588589,0.9984862834680825,0.8849330246448517,0.829059,82.91,91.45,
4585,Foreigners are a burden to our country.,Many immigrants work hard for the success of our country. We should not blame them.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.6448815824336245,0.6381858850719556,0.0,0.9024848611658595,0.9731111143144795,0.9410966507545651,0.5218236295158974,0.9990560386213474,0.36718348413705826,0.696738,69.67,84.84,
4586,Immigrants contribute nothing to society.,The fact that immigrants come from another country doesn't mean that they have nothing to contribute to ours. You may want to check the statistics on their economic contribution.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.75,0.6270359145867989,0.5494944246435345,0.7297070863423869,0.9652285480495344,0.9180373748029069,0.9629620829411751,0.6784831775897794,0.9993892362690531,0.9846071097999811,0.797815,79.78,89.89,
4587,Immigrants contribute nothing to society.,The question is whether their value for our society can outweigh our fear of them.,MIGRANTS,V6_mix,ollama,llama3.1:8b,1,2,2,2,2,2,2,2,2,17,18,94.44,0.65,0.47595551951824017,0.07199024768531904,0.5103522120043635,0.9767832217883086,0.8703630176835463,0.9262505116518941,0.40630594515501417,0.9986437209881842,0.9833564129658043,0.654072,65.41,79.92,
4588,Immigrants contribute nothing to society.,"The contribution of immigrants to our country is huge, because they help to create new jobs and create new wealth for us.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.9596060112187738,0.9667644218886955,1.0,0.9992560400752145,0.9974380975686431,0.9988934687771918,0.8577574598729598,0.9992895910399966,0.9780154963955283,0.936556,93.66,96.83,
4589,Migrants steal our jobs.,"Did you know that many workers who are employed by construction, restaurant staff, and many other jobs are immigrants? Do you know why? Because we don't want to do those jobs anymore, that's why!",MIGRANTS,V6_mix,ollama,llama3.1:8b,0,1,0,0,0,0,0,1,1,3,18,16.67,0.65,0.26047816209227953,0.013940463525874941,0.17223503487184644,0.6257891406044684,0.9058553991002452,0.9372702716632046,0.03203324081611712,0.9987300526117906,0.6338228434324265,0.510704,51.07,33.87,
4590,Migrants steal our jobs and don't pay taxes.,"Migrants don't 'steal our jobs', and they also pay taxes to support their health, housing, and education, just like the rest of us",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.8554270019165635,0.9642600441401838,0.7006412148475647,0.9593514492784254,0.9742057386710128,0.9821352286003334,0.7500284325692002,0.9920252496376634,0.9581705071032047,0.869786,86.98,93.49,
4591,"I can't stand migrants, I hope they starve to death.",The Western world has seen a high rate of immigration in recent years. Many of those refugees are fleeing conflict and poverty. To treat them with hate is of no help to them and to us.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.16084895146009137,0.11735518701647518,0.0,0.2033996579874866,0.22189977481375803,0.6544389043161967,0.11148420303879694,0.9990394425112754,0.15048611164093018,0.346496,34.65,67.33,
4592,"Migrants have no place here, we can't accept them.","There are many cultures, many languages, many religions, that are not mutually exclusive. To imply that they are somehow not acceptable is a misuse of the truth.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.15360273555156817,0.03806980935276834,0.0,0.16690420077246382,0.37494314029095105,0.6865891991198994,0.041434531473111845,0.9992236096877605,0.07836788892745972,0.345641,34.56,64.5,
4593,People from the underdeveloped world who cometo this country are just too different from us. They are the true problem.,All countries in the world have different cultures and different beliefs. We should try to understand the true situation of those people and accept them.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.75,0.36267559668496746,0.2617570981989134,0.7267592365387827,0.9824975530856435,0.9305198136382056,0.9387050256024223,0.07028512419269858,0.9994453832041472,0.9793065013363957,0.669183,66.92,83.46,
4594,"Immigrants look like monkeys, maybe they are?",I don't see how coming from another country makes them any less human.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.5807306298810611,0.8455082019318941,0.0,0.9252388524499663,0.8601473906759969,0.8977503049911764,0.5351015444520185,0.9972337251529098,0.3973214626312256,0.699079,69.91,82.17,
4595,Immigration is the biggest problem in the UK.,"How big is the immigration problem? Do you measure it in square kilometers? I am not sure, maybe you should show me your reference for this claim.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.28457153669423013,0.022292763493597958,0.6535281871911138,0.7782311948914822,0.8818600986231991,0.8607988206273983,0.08770704843293997,0.9993764878017828,0.9546566531062126,0.579818,57.98,78.99,
4596,We should stop migrants from coming in: they are increasing crime level and they should just be all killed.,What you say is terrible. Such an irrational slaughter would be a crime against humanity.,MIGRANTS,V6_mix,ollama,llama3.1:8b,0,1,0,0,0,0,0,2,0,3,18,16.67,0.65,0.003636697721423837,0.007468922500161072,0.11833677312824875,0.013924451205065046,0.2670806538446314,0.5945364153633492,0.0021976942880893332,0.7387304902076721,0.612186849117279,0.266212,26.62,21.65,
4597,"Immigrants don't want to integrate, they just want to get away with it: they should be despised.",Are you suggesting that everyone should be subjected to discrimination because of their origin? Then you are certainly not representative of most people in the UK.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.16790079980720723,0.019736233600453085,0.47161468828562647,0.17373178906053768,0.6002064752287087,0.7078000323683268,0.037323561992533734,0.9993398278602399,0.7923884131014347,0.425295,42.53,68.48,
4598,Immigrants are bad and need to be sent back to their own country.,I think this statement may have more to do with what country a person is from than with who they are. Would you say the same to a migrant coming from Finland?,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.17624557215425765,0.036351575126212926,0.7091706527862698,0.5108025244471669,0.6983581088590731,0.8778664169715797,0.0656414466524626,0.9994339063996449,0.9766679066233337,0.524874,52.49,73.47,
4599,Migrants steal our jobs.,There is no evidence that migrants steal our jobs. Maybe they simply don't do the jobs you'd expect them to do?,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.37710998355116376,0.8268589728925121,0.5961311059072614,0.5955429224570653,0.38061642648150446,0.5083166020259394,0.48299943400009154,0.9990948079503141,0.8796669133007526,0.601852,60.19,77.31,
4600,Migrants steal our jobs.,I would like to see more comprehensive and reliable statistics on this issue. Could you provide any?,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,1,2,1,2,2,2,16,18,88.89,0.75,0.3042177572161284,0.0316623507008414,0.7192709161899984,0.8576658631533334,0.975775493328647,0.7882492260872427,0.009641705717523782,0.9994422050076537,0.9739340394735336,0.603992,60.4,74.64,
4601,Immigrants steal our jobs and even our pensions.,Could you provide a link to some evidence for what you're saying?,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,0,1,1,2,2,2,14,18,77.78,0.75,0.19112978689905752,0.04806293592334401,0.69926607911475,0.5122964175517215,0.7042573904968648,0.7358163812326033,0.017329009115307117,0.9993657802697271,0.9756998308002949,0.517503,51.75,64.77,
4602,Immigrants steal our jobs and even our pensions.,Do you have any facts to back up your claim that they steal our jobs and our pensions?,MIGRANTS,V6_mix,ollama,llama3.1:8b,0,1,0,0,0,0,1,1,0,3,18,16.67,0.65,0.16966544396979485,0.005107293309132023,0.0,0.36066647281115033,0.574686512338441,0.6813996100802451,0.029072509182810614,0.9946641488932073,0.3946159556508064,0.385029,38.5,27.59,
4603,"Migrants are a burden to the host country, they are not welcome and we should remove them.","Immigrants come here to work and pay taxes. They want to contribute and integrate, so there is no need consider them a burden?",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.75,0.544150310512989,0.8044901257830708,0.6657869815826416,0.9545913656306849,0.9536839585125475,0.9544352625063974,0.506825958620618,0.9985771749634296,0.9277798607945442,0.792505,79.25,89.62,
4604,"Migrants are a burden to society, they are not welcome and they are not entitled to stay in the UK.","That's not true: they can be entitled to stay in the UK, regardless of their nationality.",MIGRANTS,V6_mix,ollama,llama3.1:8b,1,2,2,0,1,1,2,2,2,13,18,72.22,0.65,0.16017826654533085,0.20149183667782905,0.6393908369354904,0.2876984016852152,0.28682976562174384,0.6836832620202488,0.04466385316851052,0.9992382060736418,0.9093359857797623,0.439242,43.92,58.07,
4605,Migrants rape our women.,"The problem is gender-based violence, not migrants. Rape is a crime regardless of immigration status.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.10797679633104339,0.00610243234246259,0.0,0.11446421202399765,0.4593086431739093,0.684549135077247,0.026070895614989924,0.9830569382756948,0.24525267630815506,0.336837,33.68,66.84,
4606,Migrants are lazy and don't work.,"The problem is the unequal distribution of opportunity. The more migrants are educated and integrated, the better their chances are of getting a job.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.368648791645925,0.018999741437475157,0.7215578672476113,0.9210699975150407,0.9622742834049555,0.9000807972227356,0.14449068159021028,0.9991920638130978,0.967529559507966,0.631813,63.18,81.59,
4607,Migrants rape our women.,"It is not true that all migrants are rapists. It is better to target the problem at hand, that is rape itself, not migrants.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.5397536382664502,0.12275585172735141,0.05884186050388962,0.8886787267038994,0.8436862992297222,0.8955308699665548,0.42118993928694487,0.8167522549629211,0.448871448636055,0.58191,58.19,79.09,
4608,"I am surprised that there are migrants working in other nations as well, it isn't normal.","Being employed as a foreigner is a normal, mainstream, established practice in Britain, so why shouldn't it be the same all around the world?",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.9629106534552142,0.964529716873977,0.6270290394313633,0.9956817095237872,0.9960512150771573,0.9842760825912035,0.9624743919493576,0.9994137916364707,0.911569856107235,0.904707,90.47,92.45,
4609,Migrants are not welcome here.,"The rights of migrants cannot be limited, especially when it comes to creating a safe environment for our fellow human beings.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.9786814116870334,0.9931821726346679,0.7054685521870852,0.9986747301452964,0.9959075878647641,0.9982542235237977,0.9286009273936813,0.9994325807783753,0.9513259120285511,0.916467,91.65,93.05,
4610,"I do not like migrants, they are just a bunch of criminals and sex offenders.","This is not supported by any evidence. Whether or not you feel that way about migrants, they should be treated just like you would treat any other person.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.0012954232049087993,0.07655885594244607,0.04014864913187921,0.18328179738752737,0.037895202138549834,0.3334369401685319,0.004093487839659494,0.9993819110677578,0.42969416081905365,0.258455,25.85,60.14,
4611,We cannot keep migrants in our country. They are a burden.,"Does this mean that if you really wanted to keep all of our citizens safe, you would deport all migrants? This is impossible, and against human rights.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.0014480660090699408,0.017019681782509382,0.0,0.03784278875877837,0.14214826214610946,0.41957604154570755,0.001568887442962387,0.9990228111855686,0.16026422381401062,0.25207,25.21,59.83,
4612,Immigrants are somehow inferior to whites because they come from inferior countries.,"A person's background is their own, and you do not have to be of that background to respect them.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.75,0.6644472623864094,0.874895752467467,0.6609872287372127,0.9478275068668555,0.9163842176533525,0.9528787460040075,0.7169748575747303,0.9993285061791539,0.9289852902293205,0.831525,83.15,88.8,
4613,Immigrants should all be deported.,"Does it seem like a good idea to deport all immigrants, when there are so many of them peacefully living in the country? What about their human rights?",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.33891847879306475,0.07894232996802027,0.5578979291021824,0.40352997348300196,0.6137312077362312,0.7547355271306313,0.15383562039751744,0.9993203527410515,0.8471551388502121,0.505657,50.57,72.5,
4614,Immigrants steal our jobs.,"This is not true, if they deserve it, they can be hired as anyone else. They do have the right to be here, and to work in the free market.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.75,0.0804493421768826,0.2390999458153052,0.4127736722584814,0.24432661838381872,0.21407219551544174,0.7349696519375648,0.02526417389288698,0.9991778318653814,0.7269138991832733,0.411126,41.11,67.78,
4615,Immigrants should all be taken back to their countries.,"Let's not be hypocritical here, we are talking about people who would often be deprived of their liberty and the right to a decent standard of living, if they stayed in their countries.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.5605785874439259,0.43207173462123066,0.0,0.9116385519363839,0.7937685838025729,0.9105381692081653,0.5561842782730946,0.9973555945325643,0.38706204295158386,0.645793,64.58,79.51,
4616,Non-european immigrants are untrustworthy.,All immigrants have the same rights and we have a responsibility not to violate them.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.7417742343850071,0.9003709996755299,0.5466690545435995,0.9663758686270255,0.9718595808824014,0.9681033464867659,0.6808125746700641,0.9988653430482373,0.8346839770674706,0.824981,82.5,91.25,
4617,Migrants are a burden to the host country.,"Many European countries offer generous benefits to attract foreign workers, and this is a source of pride and prosperity for many of them.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,0,0,0,2,2,2,12,18,66.67,0.65,0.9155555679407834,0.9968618620960995,1.0,0.9995737875888024,0.9983578069011695,0.9984416278167747,0.8961651856256754,0.9994696133071557,0.9541570823639631,0.939381,93.94,80.31,
4618,Migrants are a burden to the host country.,"In many cases it is the opportunities offered by European states that attracts foreign workers to work for them. They are a great contribution to the host country, rather than the other way around.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.7927608584399597,0.9676917320659769,1.0,0.9984003744653851,0.9838161293984933,0.9872189842215031,0.7880388264191868,0.9994599340716377,0.9799992041662335,0.907487,90.75,95.38,
4619,Migrant workers are a burden to us.,To accept migrant workers is about creating a more integrated and equal society. So don't you think that it is something that positively contributes to society itself?,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,0,2,1,1,2,2,14,18,77.78,0.65,0.8327054993399129,0.9488355455197612,0.6001311214640737,0.9988592705808945,0.995761244805087,0.9948904967639784,0.6206978782854279,0.9993419262464158,0.8743616081774235,0.849025,84.9,81.34,
4620,Migrant children shouldn't be accepted here.,Migrants who come to this country as children are capable of integrating into the society. They should have the opportunity to work and contribute to our economy.,MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.9592537154068838,0.9660237983557887,0.6827929182909429,0.9989782816698158,0.9947111254482581,0.9966794319704575,0.9531756708044073,0.9992373268469237,0.9302743189036846,0.911206,91.12,95.56,
4621,Migrant workers are a burden to us.,"Many migrants coming to this country are aware of the benefits of integrating, as well as of the benefits of accepting responsibility for our society. And when they become part of our society, they are grateful for this chance to be part of it.",MIGRANTS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,1,2,2,17,18,94.44,0.65,0.9428099085705127,0.9858843929119044,0.961106434231624,0.9995936047703837,0.9932156139640282,0.9979112829160133,0.8047934283811568,0.9994928772794083,0.9803112801164389,0.92609,92.61,93.53,
4622,Muslims have nothing to contribute to our society.,Why are you so sure of something so vague? How can you say that Muslims have nothing to contribute to our society? Do you have any proof of this?,MUSLIMS,V6_mix,ollama,llama3.1:8b,0,1,0,0,0,0,0,2,0,3,18,16.67,0.65,0.000372258291560938,0.04256630833588563,0.5147988167591393,0.12186976330024497,0.22327474201997757,0.2623176718122309,0.0016779891194770886,0.9892568839713931,0.8972248136997223,0.311793,31.18,23.93,
4623,"Muslims have nothing to contribute to our society, they should leave the UK.",Perhaps we could talk about why Muslims are often asked to leave countries like the UK and what role they play in society.,MUSLIMS,V6_mix,ollama,llama3.1:8b,1,2,2,2,2,2,2,2,2,17,18,94.44,0.75,0.5056715450913897,0.10207541962795777,0.6886973588261753,0.9798939051558117,0.9284052594630291,0.9126707483180213,0.3909477586737361,0.9981999893207103,0.9542362466454506,0.695174,69.52,81.98,
4624,"I am just fed-up with Muslims. All I want is for them to be assimilated, or otherwise to leave.","You want people to integrate / assimilate? Have you tried making people feel welcome, as a first step to settling in? Just a thought.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,1,2,2,2,17,18,94.44,0.65,0.4143840640733622,0.7234941564136868,0.7280439188471064,0.9950832600353202,0.8666247603349694,0.6411544627432026,0.4101140105448407,0.9992621331475675,0.9747907016426325,0.71424,71.42,82.93,
4625,Muslim folks are ruining our countries,"They are not ""ruining our countries"" as you claim. They are just individuals choosing to live wherever they think they can have a better life.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.39704377450526873,0.7436047551095605,0.7281170964124613,0.5811769750557295,0.38099684306347564,0.6617258089411913,0.26453597477437724,0.9977617976255715,0.9817403769120574,0.600551,60.06,80.03,
4626,Muslims are a cancer in our British society and we must cope with this truth.,"The West is full of Muslims and they are all our brothers and sisters. We cannot be ""coping with the truth"" that they are a cancer to Britain, as this claim implies, because this is not true.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.03086038462035587,0.007222424804752598,0.6004836241481826,0.034481289091287656,0.3846527659494087,0.48140682928958806,0.003046468641994582,0.9252182468771935,0.8859994988888502,0.346375,34.64,67.32,
4627,"We are not in the position of allowing people to practise Islam religion, we are in the position of allowing people to hate that religion.","Let me be absolutely clear, you are not in the ""position"" of tolerating hate; you are in the position of condemning hatred, no matter who is the target.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.36775598707884166,0.30475590620905507,0.0,0.22570850922325314,0.3982873526796526,0.7940793206809764,0.019953684637425997,0.9955139602534473,0.15898549556732178,0.417339,41.73,70.86,
4628,Muslims have no place in civilised Europe.,"Muslims are part of the European Union, and have lived here ever since. Their presence is evidence enough that they have always been a part of 'civilised' Europe.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.985747812012844,0.9716939757535109,0.7328397986711934,0.9984905888321977,0.997581305740307,0.9992889044680491,0.8497499694748676,0.9974801151547581,0.9776864750310779,0.909208,90.92,95.46,
4629,Muslim folks are immoral.,Does that mean that every Muslim in the world is an immoral person? I don't think so. Why would this be true?,MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.10250060791554369,0.18755246366257505,0.0,0.33263017982087095,0.4919686887267474,0.6136033994354532,0.04632262043110375,0.9317943006753922,0.044623151421546936,0.37293,37.29,68.64,
4630,Muslims are just all child molesters.,"I don't know about you, but I never heard of any evidence of all Muslims being ""child molesters"".",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.33440628976366865,0.5346294763423757,0.12915456318296492,0.36289842325446114,0.3609626087236009,0.5451212341734133,0.21966883904166123,0.7250255942344666,0.5084954407066107,0.429096,42.91,71.45,
4631,Islam is a totalitarian ideology that is hostile to other religions.,"Islam is just a religion, its supporters are free to practice their religion, as others do not impose their religion on them.",MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.6619240814528156,0.9445040322222421,0.6578947759699076,0.9574588729812904,0.9464102028503325,0.8980324495121061,0.6888589686108559,0.9967004535719752,0.9127132296562195,0.82242,82.24,91.12,
4632,Muslim folks are inferior to whites.,Who decides what is and is not 'inferior'? Do you have any scientific proof?,MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.4167772017442621,0.34445660056197125,0.6253099336754531,0.9187223575923844,0.8451241222981657,0.9068085622933395,0.16758845140337167,0.9988655397901312,0.9096046872437,0.652628,65.26,82.63,
4633,What are muslims for? They are not humans. They are just a problem.,What do you mean by 'a problem'? Who said anything like that? How can you be sure?,MUSLIMS,V6_mix,ollama,llama3.1:8b,2,2,2,2,2,2,2,2,2,18,18,100.0,0.65,0.015420489746042506,0.05598963418356203,0.39000925584696233,0.47349530863639877,0.4936237166843543,0.6630300024034459,0.00437353647517098,0.9991681805695407,0.8632480502128601,0.416123,41.61,70.81,
